"GENE_SYMBOL","UL_mean","nonUL_mean","pancreaticMeans","sebumMeans","gliomaMeans"
"SIRT5",52.9310714285714,49.6521241830065,829.875,8.9766,7.88671
"SIRT6",82.5535714285714,84.2372549019608,286.6,8.6132,8.86070333333333
"SIT1",13.0628571428571,13.5960784313725,108.8,3.3886,5.96601666666667
"SIVA1",583.151428571429,699.964705882353,2309.8,12.8414,8.73513333333333
"SIX1",11.0838095238095,8.2202614379085,131,8.8549,9.08263666666667
"SIX2",25.1142857142857,34.9774509803922,112.7,3.8263,8.93728666666667
"SIX3",16.1461904761905,10.6653594771242,153.8,5.2411,6.79862666666667
"SIX5",76.4178571428571,56.4107843137255,1470.1,5.5899,7.92488333333333
"SIX6",13.0914285714286,15.1627450980392,109.8,3.4544,7.56185666666667
"SKAP1",37.0314285714286,55.7921568627451,175.4,3.9241,5.30540666666667
"SKAP2",52.2585714285714,67.8753267973856,1376.9,8.4805,10.2338766666667
"SKI",202.324047619048,254.928104575163,1537.7,5.6211,10.4245
"SKIL",95.6355238095238,81.6927450980392,218.25,7.4164,8.641
"SKIV2L",177.81,181.480392156863,1640.5,8.0987,9.57
"SKIV2L2",334.155714285714,376.806535947712,1587.7,12.5001,10.4289
"SKP1",2548.71452380952,2619.31323529412,123.2,13.3298,9.65335333333333
"SKP2",72.7309523809524,66.0627450980392,1696.46666666667,9.3849,10.3015766666667
"SLA",65.3207142857143,78.5333333333333,135.366666666667,4.9601,5.97026666666667
"SLAMF1",15.9804761904762,21.5107843137255,122.4,4.4518,4.70145333333333
"SLAMF7",9.14857142857143,18.3222222222222,150.2,8.5195,4.43107
"SLAMF8",23.7521428571429,28.8960784313725,120.8,3.5271,6.59088666666667
"SLBP",505.287142857143,456.850980392157,5692.5,12.0895,10.1645833333333
"SLC10A1",24.8128571428571,28.7411764705882,123.9,3.4886,5.57850333333333
"SLC10A2",15.1042857142857,16.7686274509804,104.1,3.3128,6.42421666666667
"SLC11A1",27.6560714285714,32.3712418300654,203.5,4.3944,6.46486666666667
"SLC11A2",73.4524047619048,76.5685947712418,885.2,8.7507,9.36071
"SLC12A1",11.9964285714286,9.2078431372549,100.1,3.1907,5.12078
"SLC12A2",124.108571428571,153.286274509804,681.25,7.6597,9.44659
"SLC12A4",111.878785714286,109.777450980392,268.8,8.4997,8.77250333333333
"SLC12A5",15.0371428571429,17.3980392156863,119.5,3.1484,5.55209
"SLC12A7",513.054761904762,490.718300653595,111,5.4604,7.79895333333333
"SLC12A8",17.2514285714286,15.4411764705882,115,4.5048,7.31358
"SLC12A9",222.160714285714,251.18431372549,577.1,5.3834,9.22955333333333
"SLC13A1",5.37785714285714,5.55098039215686,113.1,2.8733,4.48147666666667
"SLC13A2",14.52,17.743137254902,113.1,6.5831,6.70893333333333
"SLC13A3",33.7159523809524,27.7467320261438,123.7,6.1339,6.73959
"SLC13A4",20.3628571428571,21.4725490196078,119.9,4.0863,6.94269333333333
"SLC14A1",10.7902380952381,15.1588235294118,111.15,3.4544,6.47124666666667
"SLC15A1",15.325,16.0549019607843,107.9,3.1484,5.30885333333333
"SLC15A2",19.9173809523809,23.5823529411765,172.1,2.9373,7.47737
"SLC15A3",107.744285714286,158.36862745098,126.8,10.169,6.71097666666667
"SLC16A1",368.441857142857,311.598137254902,2360.5,10.2423,10.4615
"SLC16A10",8.74428571428571,9.03529411764706,388.4,3.5587,7.44492
"SLC16A2",174.391428571429,183.227450980392,4564.9,7.9473,9.83643333333333
"SLC16A4",22.0571428571429,27.6882352941176,139.5,3.6971,7.92458333333333
"SLC16A5",159.725238095238,167.660784313725,2905.8,11.0548,7.06735666666667
"SLC16A6",36.8378571428571,21.7549019607843,102.4,4.2543,7.95327333333333
"SLC16A7",52.4858571428571,56.0870588235294,104,4.7851,8.05178666666667
"SLC16A8",24.7357142857143,18.0627450980392,110.9,5.7368,7.54306666666667
"SLC17A1",12.7495238095238,19.5954248366013,117.3,2.7479,4.68665333333333
"SLC17A2",6.96714285714286,8.55490196078431,113.4,2.6088,6.07787333333333
"SLC17A4",23.3071428571429,23.8019607843137,108.8,4.1454,5.32702666666667
"SLC17A5",137.755714285714,143.863725490196,214.3,6.602,9.31474666666667
"SLC17A6",10.29,11.9411764705882,102.6,2.7479,4.97786666666667
"SLC17A7",47.065,54.2549019607843,162.6,7.0972,7.59237
"SLC18A2",25.055,47.5774509803922,116.6,2.5009,5.70036
"SLC18A3",9.55,10.4313725490196,102.6,3.4886,7.65430333333333
"SLC19A1",9.25285714285714,8.42843137254902,320.2,8.7792,8.88664666666667
"SLC19A2",124.388571428571,218.023529411765,169.3,8.4316,9.18331666666667
"SLC19A3",13.2342857142857,14.2245098039216,161.5,3.674,7.86350333333333
"SLC1A1",58.8957142857143,62.4127450980392,115.7,4.1028,8.38290333333333
"SLC1A2",35.2196428571429,26.6176470588235,106,2.9891,6.79432333333333
"SLC1A3",37.2621428571429,27.4372549019608,172,10.2272,10.3016433333333
"SLC1A4",115.097071428571,94.3448039215686,177.7,7.8157,10.6380466666667
"SLC1A5",98.4828571428571,96.3313725490196,126.2,8.5477,7.54119666666667
"SLC1A6",15.2295238095238,7.74444444444445,118,5.9455,6.43971
"SLC1A7",23.1252380952381,24.2480392156863,575.2,4.8333,6.36801
"SLC20A1",191.087857142857,235.7,25218.6,12.9117,10.5540366666667
"SLC20A2",147.471428571429,263.61568627451,1350.6,9.8757,9.55536
"SLC22A1",13.6142857142857,9.73725490196078,134,4.1808,6.35595
"SLC22A11",8.65785714285714,7.77058823529412,108.4,4.3944,7.34363333333333
"SLC22A13",5.13714285714286,5.60392156862745,118.7,4.2347,6.52607
"SLC22A14",57.8657142857143,50.8117647058824,111.2,4.1454,6.23422333333333
"SLC22A17",63.1814285714286,58.7754901960784,1297.8,5.5294,11.0716333333333
"SLC22A18",96.3992857142857,107.26568627451,243.8,4.5574,8.83107333333333
"SLC22A2",16.9585714285714,17.1960784313725,120.433333333333,3.4544,5.73913
"SLC22A3",239.529285714286,167.691176470588,148.75,3.4544,5.32130666666667
"SLC22A4",33.9114285714286,44.4980392156863,280.9,8.0902,8.01267
"SLC22A5",60.1735714285714,102.460784313725,1137,9.3902,8.77684666666667
"SLC22A7",16.7580952380952,16.6469281045752,114.8,3.757,6.35944333333333
"SLC22A8",9.75571428571429,11.021568627451,99.5,3.4544,6.51807333333333
"SLC23A2",66.0169047619048,58.0336601307189,235.766666666667,6.5042,10.33047
"SLC24A1",49.57,47.4421568627451,625.5,6.9137,7.32052
"SLC24A2",39.2057142857143,93.5823529411765,113.2,3.2249,6.41991333333333
"SLC24A3",2357.39857142857,1301.67450980392,134,3.8075,7.46487666666667
"SLC25A1",162.171428571429,193.072549019608,6908.4,10.22,10.4224366666667
"SLC25A10",17.1228571428571,20.8960784313725,315,8.7148,8.0689
"SLC25A11",260.671428571429,212.625490196078,1252.8,9.7936,11.4735
"SLC25A12",255.002142857143,222.193137254902,2767.4,5.0739,9.32613666666667
"SLC25A13",58.267619047619,62.5581699346405,3710.5,9.2462,10.933
"SLC25A14",132.656428571429,129.680392156863,1244.95,9.498,7.74763333333333
"SLC25A16",137.714285714286,149.153594771242,219.7,6.6145,8.01261666666667
"SLC25A17",156.668571428571,287.313725490196,606.7,10.0682,9.91223333333333
"SLC25A20",173.881428571429,189.83137254902,262,7.3969,8.56298333333333
"SLC25A21",15.97,16.6058823529412,223.2,4.9249,4.93441666666667
"SLC25A22",66.13,85.9529411764706,740.7,10.8271,8.57715666666667
"SLC25A23",217.636904761905,239.786274509804,964.3,8.9881,9.61158666666667
"SLC25A24",261.817142857143,364.929411764706,257.033333333333,10.9712,8.54419
"SLC25A28",201.887142857143,151.949673202614,1189.5,11.4342,8.86337
"SLC25A3",3135.03571428571,4709.34509803922,8875.26666666667,15.1108,11.5413
"SLC25A31",5.34142857142857,5.95882352941176,111.5,1.1472,4.81015666666667
"SLC25A32",268.595714285714,290.725490196078,505.7,11.9362,11.4895666666667
"SLC25A36",310.799238095238,359.437124183007,2622.3,12.007,9.61979
"SLC25A37",52.6318095238095,49.8199346405229,107.5,7.2059,9.79529666666667
"SLC25A38",209.452857142857,217.837254901961,1907.1,7.6433,9.50018333333333
"SLC25A4",245.595714285714,332.983333333333,1133.35,11.2864,10.4952333333333
"SLC25A40",71.4728571428571,71.6212418300654,1992.5,6.4782,10.8889333333333
"SLC25A42",23.8357142857143,19.9485294117647,180.5,5.3834,8.48607666666667
"SLC25A44",127.822142857143,171.657843137255,596.1,10.3388,9.58501666666667
"SLC25A46",381.597142857143,311.300980392157,576,10.1347,10.9228
"SLC25A5",2301.2,1899.77401960784,10742.1,13.3157,12.2568
"SLC25A6",2851.97642857143,2271.54509803922,1151,10.0743,13.2157666666667
"SLC26A1",39.5234523809524,46.6114379084967,110.275,10.2749,7.51663
"SLC26A10",157.286428571429,132.430392156863,109.6,3.587,7.8396
"SLC26A2",115.30619047619,143.646405228758,216.6,6.9334,9.72802333333333
"SLC26A3",6.11857142857143,6.8078431372549,110.3,3.3886,4.79845333333333
"SLC26A4",16.7557142857143,17.2803921568627,142,2.8053,5.34215333333333
"SLC27A2",9.21857142857143,9.34607843137255,168.9,6.9161,6.02908333333333
"SLC27A5",94.6528571428571,96.7441176470588,425.2,8.6456,7.04323666666667
"SLC27A6",17.7,18.4745098039216,111.6,2.8053,5.59744
"SLC28A1",25.2892857142857,24.65,116.5,4.1454,6.45121
"SLC28A2",13.9635714285714,17.6941176470588,152.9,2.9373,5.67181666666667
"SLC28A3",19.8707142857143,23.4264705882353,117.2,3.2249,5.78085666666667
"SLC29A3",99.3714285714286,80.2960784313725,111.1,6.822,7.72735333333333
"SLC2A1",106.792857142857,82.9392156862745,3942,12.4476,11.1577333333333
"SLC2A10",170.348571428571,155.544117647059,941,8.5896,10.01755
"SLC2A11",58.2514285714286,29.8666666666667,182.775,5.928,7.56945333333333
"SLC2A2",2.25214285714286,2.67745098039216,107.1,4.7225,5.04709666666667
"SLC2A3",87.2909523809524,185.515359477124,5275,5.2766,10.0823066666667
"SLC2A4",27.8128571428571,19.7372549019608,110.9,2.8733,7.10753333333333
"SLC2A4RG",350.805,485.769281045752,1900.1,13.7784,8.47606666666667
"SLC2A5",58.8060714285714,38.6617647058824,120,5.0502,6.71603666666667
"SLC2A6",21.9471428571429,16.7960784313725,1488.4,7.7073,8.13226333333333
"SLC2A8",209.795238095238,167.165032679739,295.9,9.2441,9.13772666666667
"SLC2A9",45.6895238095238,50.5627450980392,118,4.2161,6.47878666666667
"SLC30A1",184.665714285714,228.052941176471,1062,8.7321,9.27563333333333
"SLC30A3",31.3514285714286,26.0039215686275,861.2,5.0968,7.77634666666667
"SLC30A4",65.0990476190476,71.0993464052288,115.1,5.4161,9.31722
"SLC30A5",141.2985,133.556960784314,866.525,8.6456,9.81427
"SLC30A9",232.953571428571,238.139215686274,3441.7,6.9813,10.3890333333333
"SLC31A1",59.4040476190476,43.6218954248366,552.9,8.3115,12.2838666666667
"SLC31A2",51.0928571428571,76.9392156862745,179.4,10.6785,8.59841
"SLC33A1",87.0996428571429,89.9794117647059,1135,7.9892,9.51801666666667
"SLC34A1",12.98,12.8705882352941,111.2,3.9433,7.01056333333333
"SLC34A2",13.32,34.9764705882353,359.7,5.1227,6.3019
"SLC35A1",565.379285714286,512.21862745098,3852.1,8.1064,8.41225666666667
"SLC35A2",59.2161904761905,58.7866013071895,247.95,8.8904,8.5765
"SLC35A3",89.4219047619048,94.8352941176471,1876.4,6.0269,9.09518
"SLC35A5",245.601428571429,242.505882352941,224,7.6131,10.2252933333333
"SLC35B1",227.885714285714,194.980392156863,5497.1,10.2814,11.4443666666667
"SLC35C1",84.8371428571429,73.7509803921569,416.2,8.39,8.92604333333333
"SLC35D1",113.35,77.6330065359477,641.2,5.8218,7.97929666666667
"SLC35D2",76.125,94.1294117647059,4542.3,6.866,9.19326
"SLC35E1",196.04,201.246405228758,497.8,7.6256,11.3791
"SLC35E3",76.5428571428571,69.2480392156863,1383.9,7.2583,9.13992666666667
"SLC35F2",110.498571428571,101.490196078431,560.85,10.3603,9.40097
"SLC35F5",96.2861904761905,83.2964052287582,2201.6,7.0783,10.4553666666667
"SLC36A1",54.5335714285714,54.5735294117647,321.4,4.4112,9.32206333333333
"SLC37A1",17.5728571428571,20.906862745098,201.6,7.017,8.60369
"SLC37A4",74.2335714285714,64.2666666666667,896.3,9.1793,9.0654
"SLC38A1",466.025714285714,198.325980392157,913.65,12.309,12.1861333333333
"SLC38A10",208.115918367347,349.092016806723,522.366666666667,10.8856,9.64338
"SLC38A2",2248.19119047619,2232.91013071895,16843.8,11.3253,11.8308666666667
"SLC38A3",15.4014285714286,13.9558823529412,114.9,4.8199,8.82169333333333
"SLC38A4",28.0457142857143,16.9892156862745,119.5,3.366,5.37554
"SLC38A6",96.0628571428571,104.776470588235,120,7.9416,8.93420666666667
"SLC38A7",76.8867857142857,62.0019607843137,628.7,9.4918,8.86049666666667
"SLC39A1",147.765714285714,159.847058823529,8180,9.6433,10.3025666666667
"SLC39A14",230.734761904762,358.354901960784,5090.3,12.2509,10.09175
"SLC39A2",92.8471428571429,31.4058823529412,115.3,4.3944,5.11924333333333
"SLC39A4",96.2435714285714,61.0323529411765,171.666666666667,13.7238,8.33250333333333
"SLC39A6",333.941071428571,368.85,4672.35,6.6179,11.1403333333333
"SLC39A7",227.211428571429,152.227450980392,137.25,8.3142,10.5241666666667
"SLC39A9",85.1961904761905,79.2967320261438,5399.5,6.815,10.4466
"SLC3A1",15.0042857142857,23.7264705882353,111.6,3.3128,5.53051
"SLC43A1",109.027142857143,137.329411764706,108.3,4.9886,9.39169
"SLC43A3",119.395714285714,139.678431372549,247.475,9.5116,11.4785
"SLC44A1",299.568333333333,333.597712418301,1582.9,11.8513,10.4227666666667
"SLC44A4",22.3857142857143,21.006862745098,185.533333333333,3.4544,6.56446
"SLC45A2",15.9821428571429,18.9470588235294,104.025,3.961,5.68242
"SLC46A3",194.599285714286,115.067647058824,336.5,5.5212,6.57133
"SLC47A1",204.515714285714,225.888235294118,802.6,4.0863,9.88536666666667
"SLC4A1",17.0904761904762,18.9441176470588,126.1,3.8493,6.32927
"SLC4A10",7.755,9.54901960784314,101,2.6756,6.40593333333333
"SLC4A1AP",177.567142857143,223.147058823529,237.2,10.4379,10.9716333333333
"SLC4A2",147.06,104.070588235294,304.2,7.7176,10.1479033333333
"SLC4A3",70.71,112.801960784314,113.9,7.1189,8.50808666666667
"SLC4A4",23.4771428571429,30.3490196078431,189.7,3.2249,11.2355
"SLC4A5",21.1971428571429,21.4039215686274,129.2,4.3049,6.25377333333333
"SLC4A7",88.2989285714286,69.7174836601307,512.1,6.7811,9.08750666666667
"SLC4A8",13.41,10.3127450980392,188.05,3.8075,7.9956
"SLC5A1",14.375,20.9862745098039,146.8,4.1028,5.57295
"SLC5A12",6.86190476190476,7.2718954248366,120.3,3.6411,6.41778666666667
"SLC5A2",50.8114285714286,59.3254901960784,109.5,8.9393,6.96463333333333
"SLC5A3",239.740357142857,141.401307189543,1212.6,6.8926,10.1111333333333
"SLC5A4",9.15285714285714,10.8352941176471,105.5,3.7327,5.84279
"SLC5A5",48.0628571428571,54.9862745098039,105.8,4.3616,6.63572
"SLC5A6",89.8942857142857,74.8156862745098,6773.4,7.7124,9.93039666666667
"SLC6A1",23.8714285714286,26.4196078431373,112.9,2.6756,8.13634333333333
"SLC6A11",20.9542857142857,19.9862745098039,106.5,3.8075,7.83964
"SLC6A12",31.4714285714286,33.1941176470588,114.1,3.2657,7.61567666666667
"SLC6A13",29.6314285714286,34.2078431372549,110.6,4.2709,6.26724666666667
"SLC6A14",7.53714285714286,9.61372549019608,154.7,2.5009,4.48323666666667
"SLC6A15",7.90357142857143,7.27696078431373,107.366666666667,5.8811,5.35284
"SLC6A16",88.9607142857143,97.7480392156863,199.4,4.3757,6.19011
"SLC6A2",8.00198979591837,11.1717086834734,120.7,4.0222,6.44730333333333
"SLC6A20",11.797380952381,12.7156862745098,111.7,3.7842,6.80415666666667
"SLC6A3",28.5328571428571,27.7176470588235,114.9,2.7479,7.47843
"SLC6A4",10.8366666666667,13.4143790849673,108.8,3.3128,6.04336333333333
"SLC6A5",12.4635714285714,14.7127450980392,113.3,4.3412,5.66119666666667
"SLC6A6",67.323380952381,65.208954248366,341.9,3.3886,9.06632333333333
"SLC6A7",8.60571428571428,9.91176470588235,118.7,3.4886,6.56556
"SLC6A8",157.307619047619,118.448366013072,285.8,9.4657,9.35235333333333
"SLC6A9",22.4885714285714,17.6823529411765,790.766666666667,4.9886,9.08079333333333
"SLC7A1",69.207,114.807254901961,1608.4,9.7643,10.6978
"SLC7A10",8.39285714285714,7.87450980392157,116.9,0.5239,8.01297
"SLC7A11",26.3223809523809,15.0549019607843,232.2,4.4843,11.8157
"SLC7A2",37.2895238095238,39.1222222222222,118.033333333333,3.1484,7.98519333333333
"SLC7A4",15.6085714285714,22.8225490196078,114.9,5.0425,7.04326666666667
"SLC7A5",39.1178571428571,31.7186274509804,7365,12.17,11.3291666666667
"SLC7A6",85.337619047619,70.6604575163398,1085.55,8.7988,8.75769333333333
"SLC7A7",110.118571428571,132.509803921569,227.4,3.5271,5.88339666666667
"SLC7A8",180.837714285714,294.527058823529,125.966666666667,3.587,7.54594333333333
"SLC7A9",41.3771428571429,44.8627450980392,119.1,3.1907,6.08060333333333
"SLC8A2",78.2635714285714,94.4313725490196,173.1,4.4843,7.12904333333333
"SLC9A1",47.3945238095238,51.0509803921569,593.9,6.3298,8.89345666666667
"SLC9A2",3.75714285714286,4.68627450980392,128,3.6971,5.99640666666667
"SLC9A3",4.74,5.4921568627451,123,3.4544,7.51427333333333
"SLC9A3R2",50.93,246.194117647059,104.1,10.8662,9.00281333333333
"SLC9A5",43.1690476190476,36.0032679738562,123.2,8.4427,6.59280333333333
"SLC9A6",292.535714285714,322.514705882353,339,3.6971,10.0367266666667
"SLC9A7",13.8875,9.84509803921569,240.8,7.8088,8.60392333333333
"SLCO1A2",10.4038095238095,12.7411764705882,108.38,2.1035,4.81341333333333
"SLCO1B1",10.4014285714286,11.0764705882353,112.55,2.226,4.48462
"SLCO1B3",5.63428571428571,7.14117647058824,1395,4.064,3.38277666666667
"SLCO1C1",14.6821428571429,15.5421568627451,104.85,2.4362,7.47130333333333
"SLCO2A1",326.264285714286,579.894117647059,293.1,5.922,7.38043333333333
"SLCO2B1",163.2,182.832026143791,124.45,3.3128,5.96749
"SLCO3A1",104.38619047619,73.062091503268,121.3,8.1513,9.62089666666667
"SLCO4A1",21.5971428571429,44.7960784313725,194.9,8.6837,7.48955666666667
"SLCO4C1",9.41714285714286,11.3823529411765,133.2,3.3886,4.03596
"SLCO5A1",11.0242857142857,9.85294117647059,113.6,2.6756,8.09936
"SLFN12",50.8828571428571,42.3666666666667,262.5,5.8118,6.07889
"SLIT1",27.14,27.6741830065359,100.5,7.0641,9.09991666666667
"SLIT2",324.634285714286,504.697385620915,251.7,6.1404,5.99962333333333
"SLIT3",306.737857142857,447.224836601307,113.7,5.248,6.77006666666667
"SLITRK3",44.9614285714286,62.4607843137255,111.6,2.6756,7.94896
"SLITRK5",5.42428571428571,4.88137254901961,107.7,3.7327,6.41718
"SLK",405.615,539.03431372549,1045.2,9.7254,9.88058
"SLN",27.76,34.4372549019608,120.8,3.0299,6.73739333333333
"SLPI",55.6492857142857,144.143137254902,809.5,14.1833,6.48478
"SLTM",496.487142857143,466.537254901961,1109.33333333333,8.4659,9.71936666666667
"SLURP1",64.5785714285714,247.950980392157,106.5,6.129,7.00819
"SMAD1",338.376428571429,510.218954248366,124.7,9.2807,10.0137166666667
"SMAD2",229.959285714286,248.425816993464,694.5,9.5905,9.20626333333333
"SMAD3",135.757142857143,150.010784313725,2328.2,10.3355,8.99547666666667
"SMAD4",152.473857142857,143.951960784314,1095.5,6.2155,11.1642666666667
"SMAD5",262.440714285714,261.541568627451,1787.7,9.5289,10.3374666666667
"SMAD6",38.0071428571429,34.3524509803922,125.7,4.2161,7.15073666666667
"SMAD7",121.08,159.654901960784,209,7.8433,6.34585666666667
"SMAD9",72.2214285714286,115.755882352941,119.6,4.9694,8.92725666666667
"SMAP1",325.398571428571,260.513725490196,711.6,7.3256,10.13741
"SMARCA1",441.8,473.349509803922,2078.45,8.7751,9.96362333333333
"SMARCA5",239.797619047619,219.312418300654,1045.4,9.1375,10.5539333333333
"SMARCAL1",150.092857142857,145.962745098039,2924.5,8.791,9.23800333333333
"SMARCB1",134.578571428571,105.120588235294,906.95,8.1564,10.3064666666667
"SMARCC1",222.48,227.355392156863,6229.3,9.4931,10.7707
"SMARCC2",601.307380952381,766.039215686275,393.2,13.9617,10.2078
"SMARCD1",69.2835714285714,92.8843137254902,4756.75,10.3496,10.9697
"SMARCD2",166.17,150.429411764706,309.2,8.1545,8.53449333333333
"SMARCD3",338.263571428571,401.751960784314,400.766666666667,8.924,9.11719333333333
"SMARCE1",783.48,794.252614379085,3181.7,6.5235,7.97563666666667
"SMC1A",173.7225,158.852941176471,293.1,6.7932,9.16241333333333
"SMC3",269.087619047619,275.785294117647,2512.15,10.6395,10.07724
"SMC4",193.21119047619,110.268300653595,789.366666666667,10.6934,9.96777666666667
"SMC5",85.1678571428572,97.8803921568627,130.5,8.4124,10.19459
"SMC6",146.222142857143,127.98137254902,278.2,8.5516,9.54716333333333
"SMCP",8.73,7.86862745098039,108,4.1979,5.88755333333333
"SMG5",155.015714285714,126.961764705882,612,10.6178,9.65963666666667
"SMG6",41.5860714285714,39.5480392156863,143.7,7.9528,8.81916666666667
"SMNDC1",614.75,588.154901960784,695.7,10.8352,10.19285
"SMO",303.832857142857,211.158823529412,343.6,7.1793,10.19311
"SMPD2",32.1942857142857,28.8627450980392,506.5,7.8345,9.07620666666667
"SMPD3",34.0442857142857,16.3941176470588,109.9,3.8263,6.79212333333333
"SMPDL3A",82.7614285714286,139.162745098039,166,3.6411,8.62829
"SMPDL3B",16.1628571428571,12.6382352941176,120.1,7.3037,6.62258666666667
"SMPX",60.8757142857143,9.77254901960784,105.65,3.3128,4.69538333333333
"SMR3A",19.5928571428571,12.7117647058824,109.8,6.4341,5.26848333333333
"SMR3B",4.93714285714286,4.39411764705882,105.2,1.86,3.79297
"SMS",732.867857142857,387.321568627451,7068.9,8.5896,10.5125666666667
"SMU1",101.581428571429,105.125816993464,1464.1,9.5911,11.6103
"SMUG1",58.8930952380952,58.0738562091503,1062.6,9.8021,8.78240666666667
"SMURF1",48.57,55.3604575163399,119.95,7.0194,9.85150333333333
"SMURF2",144.318333333333,156.114379084967,131.8,7.1699,10.2645
"SMYD3",171.100714285714,136.759803921569,1306.8,6.6987,8.27949333333333
"SMYD5",68.0814285714286,101.650980392157,380,8.5877,9.63396
"SNAI1",22.9742857142857,44.9254901960784,103.8,8.1452,6.40082666666667
"SNAI2",1341.56,767.637254901961,1313.4,5.9389,7.83202
"SNAP23",277.271428571429,288.525163398693,849.6,6.0458,10.5351666666667
"SNAP25",107.939047619048,79.833660130719,150.25,3.3886,8.95664666666667
"SNAP29",93.1161904761905,91.8392156862745,968.5,5.634,10.5125
"SNAPC1",73.6685714285714,84.2980392156863,467.9,8.1393,9.04085666666667
"SNAPC2",544.3,507.854901960784,2209.8,11.6906,9.40264666666667
"SNAPC3",88.0032142857143,80.1710784313725,133.7,7.2536,11.7481666666667
"SNAPC4",132.375714285714,124.263725490196,1962.9,11.4495,7.53513666666667
"SNAPC5",218.695714285714,192.042810457516,721.6,8.5034,9.18082333333333
"SNCA",140.1445,290.487647058824,126,8.4199,6.46945333333333
"SNCAIP",441.013333333333,317.549019607843,175.3,3.587,7.34004
"SNCB",44.0042857142857,45.2019607843137,150.1,8.5643,7.66851
"SNCG",23.1742857142857,47.1029411764706,390.3,6.337,7.93998
"SND1",1174.60428571429,1218.56862745098,2807.9,12.159,10.8326
"SNF8",392.940714285714,369.997058823529,194.1,12.1807,10.3332
"SNIP1",74.775,66.5411764705882,407.5,6.4139,8.95064333333333
"SNN",129.791428571429,126.350980392157,126.6,9.6054,9.99118666666667
"SNPH",133.625714285714,100.419607843137,148.3,6.346,6.59288333333333
"SNRK",276.131428571429,304.003594771242,611.65,4.3944,9.75665666666667
"SNRNP25",286.381428571429,198.688235294118,184,11.3834,10.0702233333333
"SNRNP27",295.383571428571,290.198039215686,1755.2,10.4361,10.6976
"SNRNP40",187.93,149.963725490196,8863.3,8.5491,10.5156666666667
"SNRNP70",858.616428571429,751.791176470588,3637.6,9.48,9.68391
"SNRPA",486.888571428571,440.43137254902,2327.9,10.6634,11.3294666666667
"SNRPA1",207.138809523809,207.558333333333,1976.4,10.9491,6.7332
"SNRPB",970.001428571429,748.853921568627,16618.6,12.2033,11.4727666666667
"SNRPB2",511.048095238095,444.943790849673,7779,10.2936,11.1414
"SNRPC",579.452142857143,614.980392156863,1624.8,4.3616,9.58583333333333
"SNRPD1",524.158571428571,558.653921568627,167.9,11.924,8.86198
"SNRPD2",3028.20714285714,2470.9431372549,7756.85,12.9448,9.14809333333333
"SNRPD3",1222.69285714286,1115.44705882353,1016.5,12.9307,10.20512
"SNRPE",709.34119047619,666.769281045752,160.3,13.0455,6.67619333333333
"SNRPF",1025.04357142857,853.355882352941,4305.55,12.916,7.25103
"SNRPG",1464.30571428571,1357.09411764706,6710,13.3641,10.3106233333333
"SNTA1",239.077142857143,310.454901960784,219.8,9.5242,8.11423
"SNTB1",20.7684523809524,19.831045751634,166.9,2.8053,10.81047
"SNTB2",408.916989795918,480.047478991597,1472.15,9.9804,9.31284333333333
"SNTG2",12.2507142857143,26.6960784313725,99.2,3.0299,5.73181333333333
"SNUPN",358.474285714286,315.147058823529,2249.2,7.3714,8.13878
"SNW1",584.079285714286,601.851960784314,279.3,11.028,9.34228
"SNX11",120.942857142857,128.092156862745,261.8,7.5292,9.27250333333333
"SNX13",134.186666666667,143.724444444444,468.1,8.6905,10.6195
"SNX15",108.422142857143,123.596078431373,682.4,5.0502,7.99319333333333
"SNX16",112.495714285714,104.352941176471,284.5,6.3147,7.44449666666667
"SNX17",376.498571428571,348.991176470588,5789.3,9.1773,11.0879333333333
"SNX19",109.054523809524,111.921895424837,591,5.7887,10.0948933333333
"SNX2",478.562857142857,602.255555555555,2873.2,12.2499,11.8876
"SNX24",27.3274285714286,35.9713725490196,1909.25,8.224,8.73312666666667
"SNX27",114.59,148.33137254902,3143.5,9.3416,10.4858666666667
"SNX3",1797.23857142857,1710.95,2510.8,11.1228,10.3911333333333
"SNX4",174.395,182.913725490196,420.4,9.7626,9.06254
"SNX5",300.62380952381,324.032679738562,630.55,11.6001,9.93278666666667
"SNX6",576.867142857143,473.746078431373,2149.3,10.5199,10.5222
"SNX7",622.127142857143,819.996078431373,1063.875,9.6942,8.26232333333333
"SOAT1",151.910476190476,178.358823529412,302.9,7.6706,9.83604
"SOAT2",25.5385714285714,12.1745098039216,118.2,4.1979,6.66228666666667
"SOBP",167.66125,251.959558823529,109.55,3.6971,8.81754333333333
"SOCS1",31.0110714285714,29.1230392156863,147.2,4.3242,7.54977
"SOCS2",1401.99904761905,1010.60294117647,241.75,7.0972,8.24314333333333
"SOCS3",64.2490476190476,202.065359477124,163.85,8.126,7.44351
"SOCS5",313.172142857143,300.734640522876,192.55,5.3428,8.50230333333333
"SOCS6",86.4797619047619,83.3140522875817,364,8.806,9.21197
"SOCS7",202.485952380952,138.392647058824,173.3,5.1416,8.90346
"SOD1",3317.39714285714,3663.48333333333,5956.2,14.5273,11.3079333333333
"SOD3",944.8,3459.22352941176,107,2.9373,8.65555333333333
"SON",861.429928571429,822.238431372549,1093.38,9.45,10.3332333333333
"SORBS3",184.269285714286,476.694117647059,181.666666666667,10.7529,9.0286
"SORCS3",42.5042857142857,10.4,110.4,3.0299,7.74038333333333
